,artist.inverted,track,week,rank
32461,"Backstreet Boys, The",The One,35,
32462,"Backstreet Boys, The",The One,36,
32463,"Backstreet Boys, The",The One,37,
32464,"Backstreet Boys, The",The One,38,
32465,"Backstreet Boys, The",The One,39,
32466,"Backstreet Boys, The",The One,40,
32467,"Backstreet Boys, The",The One,41,
32468,"Backstreet Boys, The",The One,42,
32469,"Backstreet Boys, The",The One,43,
32470,"Backstreet Boys, The",The One,44,
32471,"Backstreet Boys, The",The One,45,
32472,"Backstreet Boys, The",The One,46,
32473,"Backstreet Boys, The",The One,47,
32474,"Backstreet Boys, The",The One,48,
32475,"Backstreet Boys, The",The One,49,
32476,"Backstreet Boys, The",The One,50,
32477,"Backstreet Boys, The",The One,51,
32478,"Backstreet Boys, The",The One,52,
32479,"Backstreet Boys, The",The One,53,
32480,"Backstreet Boys, The",The One,54,
32481,"Backstreet Boys, The",The One,55,
32482,"Backstreet Boys, The",The One,56,
32483,"Backstreet Boys, The",The One,57,
32484,"Backstreet Boys, The",The One,58,
32485,"Backstreet Boys, The",The One,59,
32486,"Backstreet Boys, The",The One,60,
32487,"Backstreet Boys, The",The One,61,
32488,"Backstreet Boys, The",The One,62,
32489,"Backstreet Boys, The",The One,63,
32490,"Backstreet Boys, The",The One,64,
32491,"Backstreet Boys, The",The One,65,
32492,"Backstreet Boys, The",The One,66,
32493,"Backstreet Boys, The",The One,67,
32494,"Backstreet Boys, The",The One,68,
32495,"Backstreet Boys, The",The One,69,
32496,"Backstreet Boys, The",The One,70,
32497,"Backstreet Boys, The",The One,71,
32498,"Backstreet Boys, The",The One,72,
32499,"Backstreet Boys, The",The One,73,
32500,"Backstreet Boys, The",The One,74,
32501,"Backstreet Boys, The",The One,75,
32502,"Keith, Toby",How Do You Like Me Now?!,2,72.0
32503,"Keith, Toby",How Do You Like Me Now?!,3,59.0
32504,"Keith, Toby",How Do You Like Me Now?!,4,53.0
32505,"Keith, Toby",How Do You Like Me Now?!,5,45.0
32506,"Keith, Toby",How Do You Like Me Now?!,6,43.0
32507,"Keith, Toby",How Do You Like Me Now?!,7,41.0
32508,"Keith, Toby",How Do You Like Me Now?!,8,36.0
32509,"Keith, Toby",How Do You Like Me Now?!,9,36.0
32510,"Keith, Toby",How Do You Like Me Now?!,10,32.0
32511,"Keith, Toby",How Do You Like Me Now?!,11,31.0
32512,"Keith, Toby",How Do You Like Me Now?!,12,31.0
32513,"Keith, Toby",How Do You Like Me Now?!,13,35.0
32514,"Keith, Toby",How Do You Like Me Now?!,14,35.0
32515,"Keith, Toby",How Do You Like Me Now?!,15,38.0
32516,"Keith, Toby",How Do You Like Me Now?!,16,43.0
32517,"Keith, Toby",How Do You Like Me Now?!,17,45.0
32518,"Keith, Toby",How Do You Like Me Now?!,18,51.0
32519,"Keith, Toby",How Do You Like Me Now?!,19,52.0
32520,"Keith, Toby",How Do You Like Me Now?!,20,54.0
32521,"Keith, Toby",How Do You Like Me Now?!,21,
32522,"Keith, Toby",How Do You Like Me Now?!,22,
32523,"Keith, Toby",How Do You Like Me Now?!,23,
32524,"Keith, Toby",How Do You Like Me Now?!,24,
32525,"Keith, Toby",How Do You Like Me Now?!,25,
32526,"Keith, Toby",How Do You Like Me Now?!,26,
32527,"Keith, Toby",How Do You Like Me Now?!,27,
32528,"Keith, Toby",How Do You Like Me Now?!,28,
32529,"Keith, Toby",How Do You Like Me Now?!,29,
32530,"Keith, Toby",How Do You Like Me Now?!,30,
32531,"Keith, Toby",How Do You Like Me Now?!,31,
32532,"Keith, Toby",How Do You Like Me Now?!,32,
32533,"Keith, Toby",How Do You Like Me Now?!,33,
32534,"Keith, Toby",How Do You Like Me Now?!,34,
32535,"Keith, Toby",How Do You Like Me Now?!,35,
32536,"Keith, Toby",How Do You Like Me Now?!,36,
32537,"Keith, Toby",How Do You Like Me Now?!,37,
32538,"Keith, Toby",How Do You Like Me Now?!,38,
32539,"Keith, Toby",How Do You Like Me Now?!,39,
32540,"Keith, Toby",How Do You Like Me Now?!,40,
32541,"Keith, Toby",How Do You Like Me Now?!,41,
32542,"Keith, Toby",How Do You Like Me Now?!,42,
32543,"Keith, Toby",How Do You Like Me Now?!,43,
32544,"Keith, Toby",How Do You Like Me Now?!,44,
32545,"Keith, Toby",How Do You Like Me Now?!,45,
32546,"Keith, Toby",How Do You Like Me Now?!,46,
32547,"Keith, Toby",How Do You Like Me Now?!,47,
32548,"Keith, Toby",How Do You Like Me Now?!,48,
32549,"Keith, Toby",How Do You Like Me Now?!,49,
32550,"Keith, Toby",How Do You Like Me Now?!,50,
32551,"Keith, Toby",How Do You Like Me Now?!,51,
32552,"Keith, Toby",How Do You Like Me Now?!,52,
32553,"Keith, Toby",How Do You Like Me Now?!,53,
32554,"Keith, Toby",How Do You Like Me Now?!,54,
32555,"Keith, Toby",How Do You Like Me Now?!,55,
32556,"Keith, Toby",How Do You Like Me Now?!,56,
32557,"Keith, Toby",How Do You Like Me Now?!,57,
32558,"Keith, Toby",How Do You Like Me Now?!,58,
32559,"Keith, Toby",How Do You Like Me Now?!,59,
32560,"Keith, Toby",How Do You Like Me Now?!,60,
32561,"Keith, Toby",How Do You Like Me Now?!,61,
32562,"Keith, Toby",How Do You Like Me Now?!,62,
32563,"Keith, Toby",How Do You Like Me Now?!,63,
32564,"Keith, Toby",How Do You Like Me Now?!,64,
32565,"Keith, Toby",How Do You Like Me Now?!,65,
32566,"Keith, Toby",How Do You Like Me Now?!,66,
32567,"Keith, Toby",How Do You Like Me Now?!,67,
32568,"Keith, Toby",How Do You Like Me Now?!,68,
32569,"Keith, Toby",How Do You Like Me Now?!,69,
32570,"Keith, Toby",How Do You Like Me Now?!,70,
32571,"Keith, Toby",How Do You Like Me Now?!,71,
32572,"Keith, Toby",How Do You Like Me Now?!,72,
32573,"Keith, Toby",How Do You Like Me Now?!,73,
32574,"Keith, Toby",How Do You Like Me Now?!,74,
32575,"Keith, Toby",How Do You Like Me Now?!,75,
32576,"Strait, George",The Best Day,2,64.0
32577,"Strait, George",The Best Day,3,54.0
32578,"Strait, George",The Best Day,4,45.0
32579,"Strait, George",The Best Day,5,44.0
32580,"Strait, George",The Best Day,6,44.0
32581,"Strait, George",The Best Day,7,44.0
32582,"Strait, George",The Best Day,8,41.0
32583,"Strait, George",The Best Day,9,39.0
32584,"Strait, George",The Best Day,10,34.0
32585,"Strait, George",The Best Day,11,33.0
32586,"Strait, George",The Best Day,12,33.0
32587,"Strait, George",The Best Day,13,31.0
32588,"Strait, George",The Best Day,14,33.0
32589,"Strait, George",The Best Day,15,36.0
32590,"Strait, George",The Best Day,16,39.0
32591,"Strait, George",The Best Day,17,43.0
32592,"Strait, George",The Best Day,18,49.0
32593,"Strait, George",The Best Day,19,53.0
32594,"Strait, George",The Best Day,20,62.0
32595,"Strait, George",The Best Day,21,
32596,"Strait, George",The Best Day,22,
32597,"Strait, George",The Best Day,23,
32598,"Strait, George",The Best Day,24,
32599,"Strait, George",The Best Day,25,
32600,"Strait, George",The Best Day,26,
32601,"Strait, George",The Best Day,27,
32602,"Strait, George",The Best Day,28,
32603,"Strait, George",The Best Day,29,
32604,"Strait, George",The Best Day,30,
32605,"Strait, George",The Best Day,31,
32606,"Strait, George",The Best Day,32,
32607,"Strait, George",The Best Day,33,
32608,"Strait, George",The Best Day,34,
32609,"Strait, George",The Best Day,35,
32610,"Strait, George",The Best Day,36,
32611,"Strait, George",The Best Day,37,
32612,"Strait, George",The Best Day,38,
32613,"Strait, George",The Best Day,39,
32614,"Strait, George",The Best Day,40,
32615,"Strait, George",The Best Day,41,
32616,"Strait, George",The Best Day,42,
32617,"Strait, George",The Best Day,43,
32618,"Strait, George",The Best Day,44,
32619,"Strait, George",The Best Day,45,
32620,"Strait, George",The Best Day,46,
32621,"Strait, George",The Best Day,47,
32622,"Strait, George",The Best Day,48,
32623,"Strait, George",The Best Day,49,
32624,"Strait, George",The Best Day,50,
32625,"Strait, George",The Best Day,51,
32626,"Strait, George",The Best Day,52,
32627,"Strait, George",The Best Day,53,
32628,"Strait, George",The Best Day,54,
32629,"Strait, George",The Best Day,55,
32630,"Strait, George",The Best Day,56,
32631,"Strait, George",The Best Day,57,
32632,"Strait, George",The Best Day,58,
32633,"Strait, George",The Best Day,59,
32634,"Strait, George",The Best Day,60,
32635,"Strait, George",The Best Day,61,
32636,"Strait, George",The Best Day,62,
32637,"Strait, George",The Best Day,63,
32638,"Strait, George",The Best Day,64,
32639,"Strait, George",The Best Day,65,
32640,"Strait, George",The Best Day,66,
32641,"Strait, George",The Best Day,67,
32642,"Strait, George",The Best Day,68,
32643,"Strait, George",The Best Day,69,
32644,"Strait, George",The Best Day,70,
32645,"Strait, George",The Best Day,71,
32646,"Strait, George",The Best Day,72,
32647,"Strait, George",The Best Day,73,
32648,"Strait, George",The Best Day,74,
32649,"Strait, George",The Best Day,75,
32650,"Dixie Chicks, The",Without You,2,70.0
32651,"Dixie Chicks, The",Without You,3,63.0
32652,"Dixie Chicks, The",Without You,4,56.0
32653,"Dixie Chicks, The",Without You,5,50.0
32654,"Dixie Chicks, The",Without You,6,49.0
32655,"Dixie Chicks, The",Without You,7,48.0
32656,"Dixie Chicks, The",Without You,8,46.0
32657,"Dixie Chicks, The",Without You,9,41.0
32658,"Dixie Chicks, The",Without You,10,40.0
32659,"Dixie Chicks, The",Without You,11,35.0
32660,"Dixie Chicks, The",Without You,12,31.0
32661,"Dixie Chicks, The",Without You,13,33.0
32662,"Dixie Chicks, The",Without You,14,44.0
32663,"Dixie Chicks, The",Without You,15,36.0
32664,"Dixie Chicks, The",Without You,16,35.0
32665,"Dixie Chicks, The",Without You,17,37.0
32666,"Dixie Chicks, The",Without You,18,43.0
32667,"Dixie Chicks, The",Without You,19,51.0
32668,"Dixie Chicks, The",Without You,20,54.0
32669,"Dixie Chicks, The",Without You,21,
32670,"Dixie Chicks, The",Without You,22,
32671,"Dixie Chicks, The",Without You,23,
32672,"Dixie Chicks, The",Without You,24,
32673,"Dixie Chicks, The",Without You,25,
32674,"Dixie Chicks, The",Without You,26,
32675,"Dixie Chicks, The",Without You,27,
32676,"Dixie Chicks, The",Without You,28,
32677,"Dixie Chicks, The",Without You,29,
32678,"Dixie Chicks, The",Without You,30,
32679,"Dixie Chicks, The",Without You,31,
32680,"Dixie Chicks, The",Without You,32,
32681,"Dixie Chicks, The",Without You,33,
32682,"Dixie Chicks, The",Without You,34,
32683,"Dixie Chicks, The",Without You,35,
32684,"Dixie Chicks, The",Without You,36,
32685,"Dixie Chicks, The",Without You,37,
32686,"Dixie Chicks, The",Without You,38,
32687,"Dixie Chicks, The",Without You,39,
32688,"Dixie Chicks, The",Without You,40,
32689,"Dixie Chicks, The",Without You,41,
32690,"Dixie Chicks, The",Without You,42,
32691,"Dixie Chicks, The",Without You,43,
32692,"Dixie Chicks, The",Without You,44,
32693,"Dixie Chicks, The",Without You,45,
32694,"Dixie Chicks, The",Without You,46,
32695,"Dixie Chicks, The",Without You,47,
32696,"Dixie Chicks, The",Without You,48,
32697,"Dixie Chicks, The",Without You,49,
32698,"Dixie Chicks, The",Without You,50,
32699,"Dixie Chicks, The",Without You,51,
32700,"Dixie Chicks, The",Without You,52,
32701,"Dixie Chicks, The",Without You,53,
32702,"Dixie Chicks, The",Without You,54,
32703,"Dixie Chicks, The",Without You,55,
32704,"Dixie Chicks, The",Without You,56,
32705,"Dixie Chicks, The",Without You,57,
32706,"Dixie Chicks, The",Without You,58,
32707,"Dixie Chicks, The",Without You,59,
32708,"Dixie Chicks, The",Without You,60,
32709,"Dixie Chicks, The",Without You,61,
32710,"Dixie Chicks, The",Without You,62,
32711,"Dixie Chicks, The",Without You,63,
32712,"Dixie Chicks, The",Without You,64,
32713,"Dixie Chicks, The",Without You,65,
32714,"Dixie Chicks, The",Without You,66,
32715,"Dixie Chicks, The",Without You,67,
32716,"Dixie Chicks, The",Without You,68,
32717,"Dixie Chicks, The",Without You,69,
32718,"Dixie Chicks, The",Without You,70,
32719,"Dixie Chicks, The",Without You,71,
32720,"Dixie Chicks, The",Without You,72,
32721,"Dixie Chicks, The",Without You,73,
32722,"Dixie Chicks, The",Without You,74,
32723,"Dixie Chicks, The",Without You,75,
32724,Musiq,Just Friends (Sunny),2,83.0
32725,Musiq,Just Friends (Sunny),3,65.0
32726,Musiq,Just Friends (Sunny),4,55.0
32727,Musiq,Just Friends (Sunny),5,54.0
32728,Musiq,Just Friends (Sunny),6,54.0
32729,Musiq,Just Friends (Sunny),7,52.0
32730,Musiq,Just Friends (Sunny),8,44.0
32731,Musiq,Just Friends (Sunny),9,41.0
32732,Musiq,Just Friends (Sunny),10,34.0
32733,Musiq,Just Friends (Sunny),11,32.0
32734,Musiq,Just Friends (Sunny),12,31.0
32735,Musiq,Just Friends (Sunny),13,35.0
32736,Musiq,Just Friends (Sunny),14,34.0
32737,Musiq,Just Friends (Sunny),15,41.0
32738,Musiq,Just Friends (Sunny),16,41.0
32739,Musiq,Just Friends (Sunny),17,48.0
32740,Musiq,Just Friends (Sunny),18,54.0
32741,Musiq,Just Friends (Sunny),19,58.0
32742,Musiq,Just Friends (Sunny),20,68.0
32743,Musiq,Just Friends (Sunny),21,
32744,Musiq,Just Friends (Sunny),22,
32745,Musiq,Just Friends (Sunny),23,
32746,Musiq,Just Friends (Sunny),24,
32747,Musiq,Just Friends (Sunny),25,
32748,Musiq,Just Friends (Sunny),26,
32749,Musiq,Just Friends (Sunny),27,
32750,Musiq,Just Friends (Sunny),28,
32751,Musiq,Just Friends (Sunny),29,
32752,Musiq,Just Friends (Sunny),30,
32753,Musiq,Just Friends (Sunny),31,
32754,Musiq,Just Friends (Sunny),32,
32755,Musiq,Just Friends (Sunny),33,
32756,Musiq,Just Friends (Sunny),34,
32757,Musiq,Just Friends (Sunny),35,
32758,Musiq,Just Friends (Sunny),36,
32759,Musiq,Just Friends (Sunny),37,
32760,Musiq,Just Friends (Sunny),38,
32761,Musiq,Just Friends (Sunny),39,
32762,Musiq,Just Friends (Sunny),40,
32763,Musiq,Just Friends (Sunny),41,
32764,Musiq,Just Friends (Sunny),42,
32765,Musiq,Just Friends (Sunny),43,
32766,Musiq,Just Friends (Sunny),44,
32767,Musiq,Just Friends (Sunny),45,
32768,Musiq,Just Friends (Sunny),46,
32769,Musiq,Just Friends (Sunny),47,
32770,Musiq,Just Friends (Sunny),48,
32771,Musiq,Just Friends (Sunny),49,
32772,Musiq,Just Friends (Sunny),50,
32773,Musiq,Just Friends (Sunny),51,
32774,Musiq,Just Friends (Sunny),52,
32775,Musiq,Just Friends (Sunny),53,
32776,Musiq,Just Friends (Sunny),54,
32777,Musiq,Just Friends (Sunny),55,
32778,Musiq,Just Friends (Sunny),56,
32779,Musiq,Just Friends (Sunny),57,
32780,Musiq,Just Friends (Sunny),58,
32781,Musiq,Just Friends (Sunny),59,
32782,Musiq,Just Friends (Sunny),60,
32783,Musiq,Just Friends (Sunny),61,
32784,Musiq,Just Friends (Sunny),62,
32785,Musiq,Just Friends (Sunny),63,
32786,Musiq,Just Friends (Sunny),64,
32787,Musiq,Just Friends (Sunny),65,
32788,Musiq,Just Friends (Sunny),66,
32789,Musiq,Just Friends (Sunny),67,
32790,Musiq,Just Friends (Sunny),68,
32791,Musiq,Just Friends (Sunny),69,
32792,Musiq,Just Friends (Sunny),70,
32793,Musiq,Just Friends (Sunny),71,
32794,Musiq,Just Friends (Sunny),72,
32795,Musiq,Just Friends (Sunny),73,
32796,Musiq,Just Friends (Sunny),74,
32797,Musiq,Just Friends (Sunny),75,
32798,"McEntire, Reba",What Do You Say,2,76.0
32799,"McEntire, Reba",What Do You Say,3,71.0
32800,"McEntire, Reba",What Do You Say,4,71.0
32801,"McEntire, Reba",What Do You Say,5,69.0
32802,"McEntire, Reba",What Do You Say,6,63.0
32803,"McEntire, Reba",What Do You Say,7,56.0
32804,"McEntire, Reba",What Do You Say,8,51.0
32805,"McEntire, Reba",What Do You Say,9,46.0
32806,"McEntire, Reba",What Do You Say,10,46.0
32807,"McEntire, Reba",What Do You Say,11,53.0
32808,"McEntire, Reba",What Do You Say,12,43.0
32809,"McEntire, Reba",What Do You Say,13,33.0
32810,"McEntire, Reba",What Do You Say,14,31.0
32811,"McEntire, Reba",What Do You Say,15,34.0
32812,"McEntire, Reba",What Do You Say,16,41.0
32813,"McEntire, Reba",What Do You Say,17,50.0
32814,"McEntire, Reba",What Do You Say,18,60.0
32815,"McEntire, Reba",What Do You Say,19,68.0
32816,"McEntire, Reba",What Do You Say,20,71.0
32817,"McEntire, Reba",What Do You Say,21,
32818,"McEntire, Reba",What Do You Say,22,
32819,"McEntire, Reba",What Do You Say,23,
32820,"McEntire, Reba",What Do You Say,24,
32821,"McEntire, Reba",What Do You Say,25,
32822,"McEntire, Reba",What Do You Say,26,
32823,"McEntire, Reba",What Do You Say,27,
32824,"McEntire, Reba",What Do You Say,28,
32825,"McEntire, Reba",What Do You Say,29,
32826,"McEntire, Reba",What Do You Say,30,
32827,"McEntire, Reba",What Do You Say,31,
32828,"McEntire, Reba",What Do You Say,32,
32829,"McEntire, Reba",What Do You Say,33,
32830,"McEntire, Reba",What Do You Say,34,
32831,"McEntire, Reba",What Do You Say,35,
32832,"McEntire, Reba",What Do You Say,36,
32833,"McEntire, Reba",What Do You Say,37,
32834,"McEntire, Reba",What Do You Say,38,
32835,"McEntire, Reba",What Do You Say,39,
32836,"McEntire, Reba",What Do You Say,40,
32837,"McEntire, Reba",What Do You Say,41,
32838,"McEntire, Reba",What Do You Say,42,
32839,"McEntire, Reba",What Do You Say,43,
32840,"McEntire, Reba",What Do You Say,44,
32841,"McEntire, Reba",What Do You Say,45,
32842,"McEntire, Reba",What Do You Say,46,
32843,"McEntire, Reba",What Do You Say,47,
32844,"McEntire, Reba",What Do You Say,48,
32845,"McEntire, Reba",What Do You Say,49,
32846,"McEntire, Reba",What Do You Say,50,
32847,"McEntire, Reba",What Do You Say,51,
32848,"McEntire, Reba",What Do You Say,52,
32849,"McEntire, Reba",What Do You Say,53,
32850,"McEntire, Reba",What Do You Say,54,
32851,"McEntire, Reba",What Do You Say,55,
32852,"McEntire, Reba",What Do You Say,56,
32853,"McEntire, Reba",What Do You Say,57,
32854,"McEntire, Reba",What Do You Say,58,
32855,"McEntire, Reba",What Do You Say,59,
32856,"McEntire, Reba",What Do You Say,60,
32857,"McEntire, Reba",What Do You Say,61,
32858,"McEntire, Reba",What Do You Say,62,
32859,"McEntire, Reba",What Do You Say,63,
32860,"McEntire, Reba",What Do You Say,64,
32861,"McEntire, Reba",What Do You Say,65,
32862,"McEntire, Reba",What Do You Say,66,
32863,"McEntire, Reba",What Do You Say,67,
32864,"McEntire, Reba",What Do You Say,68,
32865,"McEntire, Reba",What Do You Say,69,
32866,"McEntire, Reba",What Do You Say,70,
32867,"McEntire, Reba",What Do You Say,71,
32868,"McEntire, Reba",What Do You Say,72,
32869,"McEntire, Reba",What Do You Say,73,
32870,"McEntire, Reba",What Do You Say,74,
32871,"McEntire, Reba",What Do You Say,75,
32872,"Braxton, Toni",Just Be A Man About It,2,69.0
32873,"Braxton, Toni",Just Be A Man About It,3,51.0
32874,"Braxton, Toni",Just Be A Man About It,4,42.0
32875,"Braxton, Toni",Just Be A Man About It,5,37.0
32876,"Braxton, Toni",Just Be A Man About It,6,32.0
32877,"Braxton, Toni",Just Be A Man About It,7,32.0
32878,"Braxton, Toni",Just Be A Man About It,8,34.0
32879,"Braxton, Toni",Just Be A Man About It,9,34.0
32880,"Braxton, Toni",Just Be A Man About It,10,38.0
32881,"Braxton, Toni",Just Be A Man About It,11,50.0
32882,"Braxton, Toni",Just Be A Man About It,12,53.0
32883,"Braxton, Toni",Just Be A Man About It,13,53.0
32884,"Braxton, Toni",Just Be A Man About It,14,63.0
32885,"Braxton, Toni",Just Be A Man About It,15,65.0
32886,"Braxton, Toni",Just Be A Man About It,16,72.0
32887,"Braxton, Toni",Just Be A Man About It,17,79.0
32888,"Braxton, Toni",Just Be A Man About It,18,84.0
32889,"Braxton, Toni",Just Be A Man About It,19,89.0
32890,"Braxton, Toni",Just Be A Man About It,20,90.0
32891,"Braxton, Toni",Just Be A Man About It,21,
32892,"Braxton, Toni",Just Be A Man About It,22,
32893,"Braxton, Toni",Just Be A Man About It,23,
32894,"Braxton, Toni",Just Be A Man About It,24,
32895,"Braxton, Toni",Just Be A Man About It,25,
32896,"Braxton, Toni",Just Be A Man About It,26,
32897,"Braxton, Toni",Just Be A Man About It,27,
32898,"Braxton, Toni",Just Be A Man About It,28,
32899,"Braxton, Toni",Just Be A Man About It,29,
32900,"Braxton, Toni",Just Be A Man About It,30,
32901,"Braxton, Toni",Just Be A Man About It,31,
32902,"Braxton, Toni",Just Be A Man About It,32,
32903,"Braxton, Toni",Just Be A Man About It,33,
32904,"Braxton, Toni",Just Be A Man About It,34,
32905,"Braxton, Toni",Just Be A Man About It,35,
32906,"Braxton, Toni",Just Be A Man About It,36,
32907,"Braxton, Toni",Just Be A Man About It,37,
32908,"Braxton, Toni",Just Be A Man About It,38,
32909,"Braxton, Toni",Just Be A Man About It,39,
32910,"Braxton, Toni",Just Be A Man About It,40,
32911,"Braxton, Toni",Just Be A Man About It,41,
32912,"Braxton, Toni",Just Be A Man About It,42,
32913,"Braxton, Toni",Just Be A Man About It,43,
